0.00911	 0.000572713	 0	 0	 -0	 0	 -0
0.00921	 0.000578986	 0	 0	 -0	 0	 -0
0.00931	 0.000585258	 0	 0	 -0	 0	 -0
0.00941	 0.000591531	 0	 0	 -0	 0	 -0
0.00951	 0.000597803	 0	 0	 -0	 0	 -0
0.00961	 0.000604074	 0	 0	 -0	 0	 -0
0.00971	 0.000610346	 0	 0	 -0	 0	 -0
0.00981	 0.000616617	 0	 0	 -0	 0	 -0
0.00991	 0.000622888	 0	 0	 -0	 0	 -0
0.01001	 0.000629159	 0	 0	 -0	 0	 -0
0.01011	 0.00063543	 0	 0	 -0	 0	 -0
0.01021	 0.0006417	 0	 0	 -0	 0	 -0
0.01031	 0.00064797	 0	 0	 -0	 0	 -0
0.01041	 0.00065424	 0	 0	 -0	 0	 -0
0.01051	 0.00066051	 0	 0	 -0	 0	 -0
0.01061	 0.000666779	 0	 0	 -0	 0	 -0
0.01071	 0.000673048	 0	 0	 -0	 0	 -0
0.01081	 0.000679317	 0	 0	 -0	 0	 -0
0.01091	 0.000685586	 0	 0	 -0	 0	 -0
0.01101	 0.000691854	 0	 0	 -0	 0	 -0
0.01111	 0.000698122	 0	 0	 -0	 0	 -0
0.01121	 0.00070439	 0	 0	 -0	 0	 -0
0.01131	 0.000710657	 0	 0	 -0	 0	 -0
0.01141	 0.000716924	 0	 0	 -0	 0	 -0
0.01151	 0.000723191	 0	 0	 -0	 0	 -0
0.01161	 0.000729458	 0	 0	 -0	 0	 -0
0.01171	 0.000735724	 0	 0	 -0	 0	 -0
0.01181	 0.00074199	 0	 0	 -0	 0	 -0
0.01191	 0.000748256	 0	 0	 -0	 0	 -0
0.01201	 0.000754521	 0	 0	 -0	 0	 -0
0.01211	 0.000760786	 0	 0	 -0	 0	 -0
0.01221	 0.000767051	 0	 0	 -0	 0	 -0
0.01231	 0.000773316	 0	 0	 -0	 0	 -0
0.01241	 0.00077958	 0	 0	 -0	 0	 -0
0.01251	 0.000785844	 0	 0	 -0	 0	 -0
0.01261	 0.000792107	 0	 0	 -0	 0	 -0
0.01271	 0.000798371	 0	 0	 -0	 0	 -0
0.01281	 0.000804634	 0	 0	 -0	 0	 -0
0.01291	 0.000810896	 0	 0	 -0	 0	 -0
0.01301	 0.000817159	 0	 0	 -0	 0	 -0
0.01311	 0.000823421	 0	 0	 -0	 0	 -0
0.01321	 0.000829682	 0	 0	 -0	 0	 -0
0.01331	 0.000835944	 0	 0	 -0	 0	 -0
0.01341	 0.000842205	 0	 0	 -0	 0	 -0
0.01351	 0.000848465	 0	 0	 -0	 0	 -0
0.01361	 0.000854726	 0	 0	 -0	 0	 -0
0.01371	 0.000860986	 0	 0	 -0	 0	 -0
0.01381	 0.000867245	 0	 0	 -0	 0	 -0
0.01391	 0.000873505	 0	 0	 -0	 0	 -0
0.01401	 0.000879764	 0	 0	 -0	 0	 -0
0.01411	 0.000886022	 0	 0	 -0	 0	 -0
0.01421	 0.000892281	 0	 0	 -0	 0	 -0
0.01431	 0.000898539	 0	 0	 -0	 0	 -0
0.01441	 0.000904796	 0	 0	 -0	 0	 -0
0.01451	 0.000911053	 0	 0	 -0	 0	 -0
0.01461	 0.00091731	 0	 0	 -0	 0	 -0
0.01471	 0.000923567	 0	 0	 -0	 0	 -0
0.01481	 0.000929823	 0	 0	 -0	 0	 -0
0.01491	 0.000936079	 0	 0	 -0	 0	 -0
0.01501	 0.000942334	 0	 0	 -0	 0	 -0
0.01511	 0.000948589	 0	 0	 -0	 0	 -0
0.01521	 0.000954844	 0	 0	 -0	 0	 -0
0.01531	 0.000961098	 0	 0	 -0	 0	 -0
0.01541	 0.000967352	 0	 0	 -0	 0	 -0
0.01551	 0.000973606	 0	 0	 -0	 0	 -0
0.01561	 0.000979859	 0	 0	 -0	 0	 -0
0.01571	 0.000986112	 0	 0	 -0	 0	 -0
0.01581	 0.000992364	 0	 0	 -0	 0	 -0
0.01591	 0.000998616	 0	 0	 -0	 0	 -0
0.01601	 0.00100487	 0	 0	 -0	 0	 -0
0.01611	 0.00101112	 0	 0	 -0	 0	 -0
0.01621	 0.00101737	 0	 0	 -0	 0	 -0
0.01631	 0.00102362	 0	 0	 -0	 0	 -0
0.01641	 0.00102987	 0	 0	 -0	 0	 -0
0.01651	 0.00103612	 0	 0	 -0	 0	 -0
0.01661	 0.00104237	 0	 0	 -0	 0	 -0
0.01671	 0.00104862	 0	 0	 -0	 0	 -0
0.01681	 0.00105487	 0	 0	 -0	 0	 -0
0.01691	 0.00106111	 0	 0	 -0	 0	 -0
0.01701	 0.00106736	 0	 0	 -0	 0	 -0
0.01711	 0.00107361	 0	 0	 -0	 0	 -0
0.01721	 0.00107985	 0	 0	 -0	 0	 -0
0.01731	 0.0010861	 0	 0	 -0	 0	 -0
0.01741	 0.00109235	 0	 0	 -0	 0	 -0
0.0175	 0.00109797	 0	 0	 -0	 0	 -0
0.0176	 0.00110421	 0	 0	 -0	 0	 -0
0.0177	 0.00111046	 0	 0	 -0	 0	 -0
0.0178	 0.0011167	 0	 0	 -0	 0	 -0
0.0179	 0.00112294	 0	 0	 -0	 0	 -0
0.018	 0.00112919	 0	 0	 -0	 0	 -0
0.0181	 0.00113543	 0	 0	 -0	 0	 -0
0.0182	 0.00114167	 0	 0	 -0	 0	 -0
0.0183	 0.00114792	 0	 0	 -0	 0	 -0
0.0184	 0.00115416	 0	 0	 -0	 0	 -0
0.0185	 0.0011604	 0	 0	 -0	 0	 -0
0.0186	 0.00116664	 0	 0	 -0	 0	 -0
0.0187	 0.00117288	 0	 0	 -0	 0	 -0
0.0188	 0.00117912	 0	 0	 -0	 0	 -0
0.0189	 0.00118536	 0	 0	 -0	 0	 -0
0.019	 0.0011916	 0	 0	 -0	 0	 -0
0.0191	 0.00119783	 0	 0	 -0	 0	 -0
0.0192	 0.00120407	 0	 0	 -0	 0	 -0
0.0193	 0.00121031	 0	 0	 -0	 0	 -0
0.0194	 0.00121655	 0	 0	 -0	 0	 -0
0.0195	 0.00122278	 0	 0	 -0	 0	 -0
0.0196	 0.00122902	 0	 0	 -0	 0	 -0
0.0197	 0.00123525	 0	 0	 -0	 0	 -0
0.0198	 0.00124149	 0	 0	 -0	 0	 -0
0.0199	 0.00124772	 0	 0	 -0	 0	 -0
0.02	 0.00125396	 0	 0	 -0	 0	 -0
0.0201	 0.00126019	 0	 0	 -0	 0	 -0
0.0202	 0.00126642	 0	 0	 -0	 0	 -0
0.0203	 0.00127265	 0	 0	 -0	 0	 -0
0.0204	 0.00127889	 0	 0	 -0	 0	 -0
0.0205	 0.00128512	 0	 0	 -0	 0	 -0
0.0206	 0.00129135	 0	 0	 -0	 0	 -0
0.0207	 0.00129758	 0	 0	 -0	 0	 -0
0.0208	 0.00130381	 0	 0	 -0	 0	 -0
0.0209	 0.00131004	 0	 0	 -0	 0	 -0
0.021	 0.00131627	 0	 0	 -0	 0	 -0
0.0211	 0.00132249	 0	 0	 -0	 0	 -0
0.0212	 0.00132872	 0	 0	 -0	 0	 -0
0.0213	 0.00133495	 0	 0	 -0	 0	 -0
0.0214	 0.00134118	 0	 0	 -0	 0	 -0
0.0215	 0.0013474	 0	 0	 -0	 0	 -0
0.0216	 0.00135363	 0	 0	 -0	 0	 -0
0.0217	 0.00135985	 0	 0	 -0	 0	 -0
0.0218	 0.00136608	 0	 0	 -0	 0	 -0
0.0219	 0.0013723	 0	 0	 -0	 0	 -0
0.022	 0.00137853	 0	 0	 -0	 0	 -0
0.0221	 0.00138475	 0	 0	 -0	 0	 -0
0.0222	 0.00139097	 0	 0	 -0	 0	 -0
0.0223	 0.00139719	 0	 0	 -0	 0	 -0
0.0224	 0.00140341	 0	 0	 -0	 0	 -0
0.0225	 0.00140963	 0	 0	 -0	 0	 -0
0.0226	 0.00141585	 0	 0	 -0	 0	 -0
0.0227	 0.00142207	 0	 0	 -0	 0	 -0
0.0228	 0.00142829	 0	 0	 -0	 0	 -0
0.0229	 0.00143451	 0	 0	 -0	 0	 -0
0.023	 0.00144073	 0	 0	 -0	 0	 -0
0.0231	 0.00144695	 0	 0	 -0	 0	 -0
0.0232	 0.00145316	 0	 0	 -0	 0	 -0
0.0233	 0.00145938	 0	 0	 -0	 0	 -0
0.0234	 0.0014656	 0	 0	 -0	 0	 -0
0.0235	 0.00147181	 0	 0	 -0	 0	 -0
0.0236	 0.00147803	 0	 0	 -0	 0	 -0
0.0237	 0.00148424	 0	 0	 -0	 0	 -0
0.0238	 0.00149045	 0	 0	 -0	 0	 -0
0.0239	 0.00149666	 0	 0	 -0	 0	 -0
0.024	 0.00150288	 0	 0	 -0	 0	 -0
0.0241	 0.00150909	 0	 0	 -0	 0	 -0
0.0242	 0.0015153	 0	 0	 -0	 0	 -0
0.0243	 0.00152151	 0	 0	 -0	 0	 -0
0.0244	 0.00152772	 0	 0	 -0	 0	 -0
0.0245	 0.00153393	 0	 0	 -0	 0	 -0
0.0246	 0.00154014	 0	 0	 -0	 0	 -0
0.0247	 0.00154635	 0	 0	 -0	 0	 -0
0.0248	 0.00155255	 0	 0	 -0	 0	 -0
0.0249	 0.00155876	 0	 0	 -0	 0	 -0
0.025	 0.00156497	 0	 0	 -0	 0	 -0
0.0251	 0.00157117	 0	 0	 -0	 0	 -0
0.0252	 0.00157738	 0	 0	 -0	 0	 -0
0.0253	 0.00158358	 0	 0	 -0	 0	 -0
0.0254	 0.00158978	 0	 0	 -0	 0	 -0
0.0255	 0.00159599	 0	 0	 -0	 0	 -0
0.0256	 0.00160219	 0	 0	 -0	 0	 -0
0.0257	 0.00160839	 0	 0	 -0	 0	 -0
0.0258	 0.00161459	 0	 0	 -0	 0	 -0
0.0259	 0.00162079	 0	 0	 -0	 0	 -0
0.026	 0.00162699	 0	 0	 -0	 0	 -0
0.0261	 0.00163319	 0	 0	 -0	 0	 -0
0.0262	 0.00163939	 0	 0	 -0	 0	 -0
0.0263	 0.00164559	 0	 0	 -0	 0	 -0
0.0264	 0.00165178	 0	 0	 -0	 0	 -0
0.0265	 0.00165798	 0	 0	 -0	 0	 -0
0.0266	 0.00166418	 0	 0	 -0	 0	 -0
0.0267	 0.00167037	 0	 0	 -0	 0	 -0
0.0268	 0.00167657	 0	 0	 -0	 0	 -0
0.0269	 0.00168276	 0	 0	 -0	 0	 -0
0.027	 0.00168895	 0	 0	 -0	 0	 -0
0.0271	 0.00169515	 0	 0	 -0	 0	 -0
0.0272	 0.00170134	 0	 0	 -0	 0	 -0
0.0273	 0.00170753	 0	 0	 -0	 0	 -0
0.0274	 0.00171372	 0	 0	 -0	 0	 -0
0.0275	 0.00171991	 0	 0	 -0	 0	 -0
0.0276	 0.0017261	 0	 0	 -0	 0	 -0
0.0277	 0.00173229	 0	 0	 -0	 0	 -0
0.0278	 0.00173848	 0	 0	 -0	 0	 -0
0.0279	 0.00174466	 0	 0	 -0	 0	 -0
0.028	 0.00175085	 0	 0	 -0	 0	 -0
0.0281	 0.00175703	 0	 0	 -0	 0	 -0
0.0282	 0.00176322	 0	 0	 -0	 0	 -0
0.0283	 0.0017694	 0	 0	 -0	 0	 -0
0.0284	 0.00177559	 0	 0	 -0	 0	 -0
0.0285	 0.00178177	 0	 0	 -0	 0	 -0
0.0286	 0.00178795	 0	 0	 -0	 0	 -0
0.0287	 0.00179414	 0	 0	 -0	 0	 -0
0.0288	 0.00180032	 0	 0	 -0	 0	 -0
0.0289	 0.0018065	 0	 0	 -0	 0	 -0
0.029	 0.00181268	 0	 0	 -0	 0	 -0
0.0291	 0.00181885	 0	 0	 -0	 0	 -0
0.0292	 0.00182503	 0	 0	 -0	 0	 -0
0.0293	 0.00183121	 0	 0	 -0	 0	 -0
0.0294	 0.00183739	 0	 0	 -0	 0	 -0
0.0295	 0.00184356	 0	 0	 -0	 0	 -0
0.0296	 0.00184974	 0	 0	 -0	 0	 -0
0.0297	 0.00185591	 0	 0	 -0	 0	 -0
0.0298	 0.00186209	 0	 0	 -0	 0	 -0
0.0299	 0.00186826	 0	 0	 -0	 0	 -0
0.03	 0.00187443	 0	 0	 -0	 0	 -0
0.0301	 0.0018806	 0	 0	 -0	 0	 -0
0.0302	 0.00188677	 0	 0	 -0	 0	 -0
0.0303	 0.00189294	 0	 0	 -0	 0	 -0
0.0304	 0.00189911	 0	 0	 -0	 0	 -0
0.0305	 0.00190528	 0	 0	 -0	 0	 -0
0.0306	 0.00191145	 0	 0	 -0	 0	 -0
0.0307	 0.00191761	 0	 0	 -0	 0	 -0
0.0308	 0.00192378	 0	 0	 -0	 0	 -0
0.0309	 0.00192995	 0	 0	 -0	 0	 -0
0.031	 0.00193611	 0	 0	 -0	 0	 -0
0.0311	 0.00194228	 0	 0	 -0	 0	 -0
0.0312	 0.00194844	 0	 0	 -0	 0	 -0
0.0313	 0.0019546	 0	 0	 -0	 0	 -0
0.0314	 0.00196076	 0	 0	 -0	 0	 -0
0.0315	 0.00196692	 0	 0	 -0	 0	 -0
0.0316	 0.00197308	 0	 0	 -0	 0	 -0
0.0317	 0.00197924	 0	 0	 -0	 0	 -0
0.0318	 0.0019854	 0	 0	 -0	 0	 -0
0.0319	 0.00199156	 0	 0	 -0	 0	 -0
0.032	 0.00199772	 0	 0	 -0	 0	 -0
0.0321	 0.00200387	 0	 0	 -0	 0	 -0
0.0322	 0.00201003	 0	 0	 -0	 0	 -0
0.0323	 0.00201618	 0	 0	 -0	 0	 -0
0.0324	 0.00202234	 0	 0	 -0	 0	 -0
0.0325	 0.00202849	 0	 0	 -0	 0	 -0
0.0326	 0.00203464	 0	 0	 -0	 0	 -0
0.0327	 0.00204079	 0	 0	 -0	 0	 -0
0.0328	 0.00204694	 0	 0	 -0	 0	 -0
0.0329	 0.00205309	 0	 0	 -0	 0	 -0
0.033	 0.00205924	 0	 0	 -0	 0	 -0
0.0331	 0.00206539	 0	 0	 -0	 0	 -0
0.0332	 0.00207154	 0	 0	 -0	 0	 -0
0.0333	 0.00207768	 0	 0	 -0	 0	 -0
0.0334	 0.00208383	 0	 0	 -0	 0	 -0
0.0335	 0.00208997	 0	 0	 -0	 0	 -0
0.0336	 0.00209612	 0	 0	 -0	 0	 -0
0.0337	 0.00210226	 0	 0	 -0	 0	 -0
0.0338	 0.0021084	 0	 0	 -0	 0	 -0
0.0339	 0.00211454	 0	 0	 -0	 0	 -0
0.034	 0.00212069	 0	 0	 -0	 0	 -0
0.0341	 0.00212682	 0	 0	 -0	 0	 -0
0.0342	 0.00213296	 0	 0	 -0	 0	 -0
0.0343	 0.0021391	 0	 0	 -0	 0	 -0
0.0344	 0.00214524	 0	 0	 -0	 0	 -0
0.0345	 0.00215138	 0	 0	 -0	 0	 -0
0.0346	 0.00215751	 0	 0	 -0	 0	 -0
0.0347	 0.00216365	 0	 0	 -0	 0	 -0
0.0348	 0.00216978	 0	 0	 -0	 0	 -0
0.0349	 0.00217591	 0	 0	 -0	 0	 -0
0.035	 0.00218205	 0	 0	 -0	 0	 -0
0.0351	 0.00218818	 0	 0	 -0	 0	 -0
0.0352	 0.00219431	 0	 0	 -0	 0	 -0
0.0353	 0.00220044	 0	 0	 -0	 0	 -0
0.0354	 0.00220657	 0	 0	 -0	 0	 -0
0.0355	 0.00221269	 0	 0	 -0	 0	 -0
0.0356	 0.00221882	 0	 0	 -0	 0	 -0
0.0357	 0.00222495	 0	 0	 -0	 0	 -0
0.0358	 0.00223107	 0	 0	 -0	 0	 -0
0.0359	 0.0022372	 0	 0	 -0	 0	 -0
0.036	 0.00224332	 0	 0	 -0	 0	 -0
0.0361	 0.00224944	 0	 0	 -0	 0	 -0
0.0362	 0.00225556	 0	 0	 -0	 0	 -0
0.0363	 0.00226169	 0	 0	 -0	 0	 -0
0.0364	 0.0022678	 0	 0	 -0	 0	 -0
0.0365	 0.00227392	 0	 0	 -0	 0	 -0
0.0366	 0.00228004	 0	 0	 -0	 0	 -0
0.0367	 0.00228616	 0	 0	 -0	 0	 -0
0.0368	 0.00229228	 0	 0	 -0	 0	 -0
0.0369	 0.00229839	 0	 0	 -0	 0	 -0
0.037	 0.00230451	 0	 0	 -0	 0	 -0
0.0371	 0.00231062	 0	 0	 -0	 0	 -0
0.0372	 0.00231673	 0	 0	 -0	 0	 -0
0.0373	 0.00232284	 0	 0	 -0	 0	 -0
0.0374	 0.00232895	 0	 0	 -0	 0	 -0
0.0375	 0.00233506	 0	 0	 -0	 0	 -0
0.0376	 0.00234117	 0	 0	 -0	 0	 -0
0.0377	 0.00234728	 0	 0	 -0	 0	 -0
0.0378	 0.00235339	 0	 0	 -0	 0	 -0
0.0379	 0.0023595	 0	 0	 -0	 0	 -0
0.038	 0.0023656	 0	 0	 -0	 0	 -0
0.0381	 0.0023717	 0	 0	 -0	 0	 -0
0.0382	 0.00237781	 0	 0	 -0	 0	 -0
0.0383	 0.00238391	 0	 0	 -0	 0	 -0
0.0384	 0.00239001	 0	 0	 -0	 0	 -0
0.0385	 0.00239611	 0	 0	 -0	 0	 -0
0.0386	 0.00240221	 0	 0	 -0	 0	 -0
0.0387	 0.00240831	 0	 0	 -0	 0	 -0
0.0388	 0.00241441	 0	 0	 -0	 0	 -0
0.0389	 0.00242051	 0	 0	 -0	 0	 -0
0.039	 0.0024266	 0	 0	 -0	 0	 -0
0.0391	 0.0024327	 0	 0	 -0	 0	 -0
0.0392	 0.00243879	 0	 0	 -0	 0	 -0
0.0393	 0.00244488	 0	 0	 -0	 0	 -0
0.0394	 0.00245098	 0	 0	 -0	 0	 -0
0.0395	 0.00245707	 0	 0	 -0	 0	 -0
0.0396	 0.00246316	 0	 0	 -0	 0	 -0
0.0397	 0.00246925	 0	 0	 -0	 0	 -0
0.0398	 0.00247533	 0	 0	 -0	 0	 -0
0.0399	 0.00248142	 0	 0	 -0	 0	 -0
0.04	 0.00248751	 0	 0	 -0	 0	 -0
0.0401	 0.00249359	 0	 0	 -0	 0	 -0
0.0402	 0.00249968	 0	 0	 -0	 0	 -0
0.0403	 0.00250576	 0	 0	 -0	 0	 -0
0.0404	 0.00251184	 0	 0	 -0	 0	 -0
0.0405	 0.00251792	 0	 0	 -0	 0	 -0
0.0406	 0.002524	 0	 0	 -0	 0	 -0
0.0407	 0.00253008	 0	 0	 -0	 0	 -0
0.0408	 0.00253616	 0	 0	 -0	 0	 -0
0.0409	 0.00254224	 0	 0	 -0	 0	 -0
0.041	 0.00254831	 0	 0	 -0	 0	 -0
0.0411	 0.00255439	 0	 0	 -0	 0	 -0
0.0412	 0.00256046	 0	 0	 -0	 0	 -0
0.0413	 0.00256654	 0	 0	 -0	 0	 -0
0.0414	 0.00257261	 0	 0	 -0	 0	 -0
0.0415	 0.00257868	 0	 0	 -0	 0	 -0
0.0416	 0.00258475	 0	 0	 -0	 0	 -0
0.0417	 0.00259082	 0	 0	 -0	 0	 -0
0.0418	 0.00259689	 0	 0	 -0	 0	 -0
0.0419	 0.00260296	 0	 0	 -0	 0	 -0
0.042	 0.00260902	 0	 0	 -0	 0	 -0
0.0421	 0.00261509	 0	 0	 -0	 0	 -0
0.04221	 0.00262176	 0	 0	 -0	 0	 -0
0.04231	 0.00262782	 0	 0	 -0	 0	 -0
0.04241	 0.00263388	 0	 0	 -0	 0	 -0
0.04251	 0.00263994	 0	 0	 -0	 0	 -0
0.04261	 0.002646	 0	 0	 -0	 0	 -0
0.04271	 0.00265206	 0	 0	 -0	 0	 -0
0.04281	 0.00265812	 0	 0	 -0	 0	 -0
0.04291	 0.00266418	 0	 0	 -0	 0	 -0
0.04301	 0.00267023	 0	 0	 -0	 0	 -0
0.04311	 0.00267629	 0	 0	 -0	 0	 -0
0.04321	 0.00268234	 0	 0	 -0	 0	 -0
0.04331	 0.00268839	 0	 0	 -0	 0	 -0
0.04341	 0.00269444	 0	 0	 -0	 0	 -0
0.04351	 0.00270049	 0	 0	 -0	 0	 -0
0.04361	 0.00270654	 0	 0	 -0	 0	 -0
0.04371	 0.00271259	 0	 0	 -0	 0	 -0
0.04381	 0.00271864	 0	 0	 -0	 0	 -0
0.04391	 0.00272468	 0	 0	 -0	 0	 -0
0.04401	 0.00273073	 0	 0	 -0	 0	 -0
0.04411	 0.00273677	 0	 0	 -0	 0	 -0
0.04421	 0.00274281	 0	 0	 -0	 0	 -0
0.04431	 0.00274886	 0	 0	 -0	 0	 -0
0.04441	 0.0027549	 0	 0	 -0	 0	 -0
0.04451	 0.00276094	 0	 0	 -0	 0	 -0
0.04461	 0.00276698	 0	 0	 -0	 0	 -0
0.04471	 0.00277301	 0	 0	 -0	 0	 -0
0.04481	 0.00277905	 0	 0	 -0	 0	 -0
0.04491	 0.00278508	 0	 0	 -0	 0	 -0
0.04501	 0.00279112	 0	 0	 -0	 0	 -0
0.04511	 0.00279715	 0	 0	 -0	 0	 -0
0.04521	 0.00280318	 0	 0	 -0	 0	 -0
0.04531	 0.00280921	 0	 0	 -0	 0	 -0
0.04541	 0.00281524	 0	 0	 -0	 0	 -0
0.04551	 0.00282127	 0	 0	 -0	 0	 -0
0.04561	 0.0028273	 0	 0	 -0	 0	 -0
0.04571	 0.00283333	 0	 0	 -0	 0	 -0
0.04581	 0.00283935	 0	 0	 -0	 0	 -0
0.04591	 0.00284537	 0	 0	 -0	 0	 -0
0.04601	 0.0028514	 0	 0	 -0	 0	 -0
0.04611	 0.00285742	 0	 0	 -0	 0	 -0
0.04621	 0.00286344	 0	 0	 -0	 0	 -0
0.04631	 0.00286946	 0	 0	 -0	 0	 -0
0.04641	 0.00287548	 0	 0	 -0	 0	 -0
0.04651	 0.00288149	 0	 0	 -0	 0	 -0
0.04661	 0.00288751	 0	 0	 -0	 0	 -0
0.04671	 0.00289353	 0	 0	 -0	 0	 -0
0.04681	 0.00289954	 0	 0	 -0	 0	 -0
0.04691	 0.00290555	 0	 0	 -0	 0	 -0
0.04701	 0.00291156	 0	 0	 -0	 0	 -0
0.04711	 0.00291757	 0	 0	 -0	 0	 -0
0.04721	 0.00292358	 0	 0	 -0	 0	 -0
0.04731	 0.00292959	 0	 0	 -0	 0	 -0
0.04741	 0.0029356	 0	 0	 -0	 0	 -0
0.04751	 0.0029416	 0	 0	 -0	 0	 -0
0.04761	 0.00294761	 0	 0	 -0	 0	 -0
0.04771	 0.00295361	 0	 0	 -0	 0	 -0
0.04781	 0.00295961	 0	 0	 -0	 0	 -0
0.04791	 0.00296562	 0	 0	 -0	 0	 -0
0.04801	 0.00297162	 0	 0	 -0	 0	 -0
0.04811	 0.00297761	 0	 0	 -0	 0	 -0
0.04821	 0.00298361	 0	 0	 -0	 0	 -0
