Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Seg1Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	
0.0952	 0.0435453	 -6.5902e-21	 -22.247	 0.0564227	 3.04486e-21	 -22.7417	 0	 
0.0953	 0.0436015	 -5.3618e-21	 -22.2478	 0.0565617	 2.99709e-21	 -22.7424	 0	 
0.0954	 0.0436576	 -4.07753e-21	 -22.2485	 0.0567006	 2.94933e-21	 -22.7432	 0	 
0.0955	 0.0437136	 -2.76029e-21	 -22.2492	 0.0568396	 2.90156e-21	 -22.7439	 0	 
0.0956	 0.0437694	 -1.44278e-21	 -22.2499	 0.0569786	 2.8538e-21	 -22.7447	 0	 
0.0957	 0.0438251	 -1.65365e-22	 -22.2507	 0.0571175	 2.80604e-21	 -22.7454	 0	 
0.0958	 0.0438808	 1.03093e-21	 -22.2514	 0.0572565	 2.75829e-21	 -22.7462	 0	 
0.0959	 0.0439365	 2.11153e-21	 -22.2521	 0.0573954	 2.71054e-21	 -22.7469	 0	 
0.096	 0.0439922	 3.04849e-21	 -22.2529	 0.0575344	 2.6628e-21	 -22.7477	 0	 
0.0961	 0.0440478	 3.82006e-21	 -22.2536	 0.0576733	 2.61506e-21	 -22.7484	 0	 
0.0962	 0.0441036	 4.41298e-21	 -22.2543	 0.0578123	 2.56733e-21	 -22.7492	 0	 
0.0963	 0.0441593	 4.82224e-21	 -22.255	 0.0579512	 2.51961e-21	 -22.7499	 0	 
0.0964	 0.0442152	 5.0499e-21	 -22.2558	 0.0580902	 2.4719e-21	 -22.7507	 0	 
0.0965	 0.0442711	 5.10704e-21	 -22.2565	 0.0582291	 2.42419e-21	 -22.7514	 0	 
0.0966	 0.0443272	 5.01743e-21	 -22.2572	 0.058368	 2.3765e-21	 -22.7522	 0	 
0.0967	 0.0443832	 4.81229e-21	 -22.2579	 0.058507	 2.32881e-21	 -22.7529	 0	 
0.0968	 0.0444394	 4.51346e-21	 -22.2586	 0.0586459	 2.28112e-21	 -22.7536	 0	 
0.0969	 0.0444956	 4.16365e-21	 -22.2593	 0.0587849	 2.23345e-21	 -22.7544	 0	 
0.097	 0.0445517	 3.78538e-21	 -22.2601	 0.0589238	 2.18578e-21	 -22.7551	 0	 
0.0971	 0.0446078	 3.41899e-21	 -22.2608	 0.0590627	 2.13811e-21	 -22.7559	 0	 
0.0972	 0.0446639	 3.11665e-21	 -22.2615	 0.0592017	 2.09044e-21	 -22.7566	 0	 
0.0973	 0.0447198	 2.90011e-21	 -22.2622	 0.0593406	 2.04278e-21	 -22.7573	 0	 
0.0974	 0.0447755	 2.81212e-21	 -22.2629	 0.0594795	 1.99511e-21	 -22.7581	 0	 
0.0975	 0.0448309	 2.86183e-21	 -22.2635	 0.0596185	 1.94744e-21	 -22.7588	 0	 
0.0976	 0.0448861	 3.02641e-21	 -22.2642	 0.0597574	 1.89976e-21	 -22.7596	 0	 
0.0977	 0.044941	 3.32278e-21	 -22.2649	 0.0598963	 1.85208e-21	 -22.7603	 0	 
0.0978	 0.0449955	 3.71885e-21	 -22.2656	 0.0600352	 1.80439e-21	 -22.761	 0	 
0.0979	 0.0450496	 4.2564e-21	 -22.2662	 0.0601742	 1.75669e-21	 -22.7618	 0	 
0.098	 0.0451033	 4.92201e-21	 -22.2669	 0.0603131	 1.70899e-21	 -22.7625	 0	 
0.0981	 0.0451565	 5.66858e-21	 -22.2676	 0.060452	 1.66128e-21	 -22.7632	 0	 
0.0982	 0.0452093	 6.53506e-21	 -22.2682	 0.0605909	 1.61356e-21	 -22.764	 0	 
0.0983	 0.0452618	 7.48563e-21	 -22.2689	 0.0607299	 1.56585e-21	 -22.7647	 0	 
0.0984	 0.0453138	 8.52339e-21	 -22.2695	 0.0608688	 1.51813e-21	 -22.7654	 0	 
0.0985	 0.0453654	 9.56989e-21	 -22.2701	 0.0610077	 1.47042e-21	 -22.7661	 0	 
0.0986	 0.0454168	 1.05817e-20	 -22.2707	 0.0611466	 1.42273e-21	 -22.7668	 0	 
0.0987	 0.0454679	 1.15134e-20	 -22.2714	 0.0612855	 1.37505e-21	 -22.7676	 0	 
0.0988	 0.0455188	 1.23308e-20	 -22.272	 0.0614245	 1.32739e-21	 -22.7683	 0	 
0.0989	 0.0455695	 1.29756e-20	 -22.2726	 0.0615634	 1.27976e-21	 -22.769	 0	 
0.099	 0.0456202	 1.34373e-20	 -22.2731	 0.0617023	 1.23216e-21	 -22.7697	 0	 
0.0991	 0.0456709	 1.37046e-20	 -22.2737	 0.0618412	 1.1846e-21	 -22.7704	 0	 
0.0992	 0.0457216	 1.37794e-20	 -22.2743	 0.0619801	 1.13708e-21	 -22.7711	 0	 
0.0993	 0.0457726	 1.36988e-20	 -22.2748	 0.0621191	 1.0896e-21	 -22.7718	 0	 
0.0994	 0.0458237	 1.34356e-20	 -22.2754	 0.062258	 1.04216e-21	 -22.7725	 0	 
0.0995	 0.045875	 1.29883e-20	 -22.2759	 0.0623969	 9.94759e-22	 -22.7732	 0	 
0.0996	 0.0459267	 1.2386e-20	 -22.2765	 0.0625358	 9.47392e-22	 -22.7739	 0	 
0.0997	 0.0459787	 1.16302e-20	 -22.277	 0.0626747	 9.00055e-22	 -22.7746	 0	 
0.0998	 0.0460311	 1.07736e-20	 -22.2775	 0.0628136	 8.52739e-22	 -22.7752	 0	 
0.0999	 0.0460838	 9.87805e-21	 -22.278	 0.0629525	 8.05436e-22	 -22.7759	 0	 
0.1	 0.0461369	 8.91744e-21	 -22.2785	 0.0630915	 7.58136e-22	 -22.7766	 0	 
0.1001	 0.0461904	 7.99098e-21	 -22.279	 0.0632304	 7.10829e-22	 -22.7773	 0	 
0.1002	 0.0462443	 7.11298e-21	 -22.2794	 0.0633693	 6.63502e-22	 -22.7779	 0	 
0.1003	 0.0462984	 6.321e-21	 -22.2799	 0.0635082	 6.16147e-22	 -22.7786	 0	 
0.1004	 0.0463529	 5.63945e-21	 -22.2803	 0.0636471	 5.68752e-22	 -22.7792	 0	 
0.1005	 0.0464076	 5.0605e-21	 -22.2808	 0.0637861	 5.21308e-22	 -22.7799	 0	 
0.1006	 0.0464625	 4.60851e-21	 -22.2812	 0.063925	 4.73808e-22	 -22.7805	 0	 
0.1007	 0.0465176	 4.27928e-21	 -22.2816	 0.0640639	 4.26247e-22	 -22.7812	 0	 
0.1008	 0.0465728	 4.06823e-21	 -22.282	 0.0642028	 3.78629e-22	 -22.7818	 47885.6	 
0.1009	 0.0466283	 4.01781e-21	 -22.2824	 0.0643405	 3.31205e-22	 -22.7824	 153955	 
0.101	 0.0466848	 4.15546e-21	 -22.2828	 0.0644747	 2.84454e-22	 -22.7829	 212153	 
0.1011	 0.0467424	 4.32089e-21	 -22.2832	 0.0646043	 2.387e-22	 -22.7832	 205372	 
0.1012	 0.046801	 4.58047e-21	 -22.2835	 0.0647295	 1.93975e-22	 -22.7835	 139000	 
0.1013	 0.0468602	 5.01783e-21	 -22.2839	 0.0648518	 1.49999e-22	 -22.7836	 37925.1	 
0.1014	 0.0469192	 5.51785e-21	 -22.2842	 0.0649731	 1.06276e-22	 -22.7838	 0	 
0.1015	 0.0469777	 6.08062e-21	 -22.2846	 0.0650945	 6.25715e-23	 -22.7839	 0	 
0.1016	 0.0470358	 6.59658e-21	 -22.2849	 0.0652159	 1.88736e-23	 -22.7841	 0	 
0.1017	 0.0470933	 7.02657e-21	 -22.2851	 0.0653372	 -2.4826e-23	 -22.7842	 0	 
0.1018	 0.0471503	 7.37228e-21	 -22.2854	 0.0654585	 -6.85325e-23	 -22.7844	 0	 
0.1019	 0.0472068	 7.53892e-21	 -22.2857	 0.0655799	 -1.12249e-22	 -22.7845	 0	 
0.102	 0.0472628	 7.57103e-21	 -22.2859	 0.0657012	 -1.55976e-22	 -22.7847	 0	 
0.1021	 0.0473184	 7.42993e-21	 -22.2861	 0.0658225	 -1.99713e-22	 -22.7849	 0	 
0.1022	 0.0473736	 7.15539e-21	 -22.2863	 0.0659439	 -2.43458e-22	 -22.785	 0	 
0.1023	 0.0474285	 6.78804e-21	 -22.2865	 0.0660652	 -2.87208e-22	 -22.7852	 0	 
0.1024	 0.0474833	 6.31784e-21	 -22.2867	 0.0661865	 -3.30962e-22	 -22.7854	 0	 
0.1025	 0.0475379	 5.7301e-21	 -22.2869	 0.0663078	 -3.74716e-22	 -22.7855	 0	 
0.1026	 0.0475926	 5.05974e-21	 -22.2871	 0.0664291	 -4.18469e-22	 -22.7857	 0	 
0.1027	 0.0476474	 4.32199e-21	 -22.2872	 0.0665504	 -4.62221e-22	 -22.7859	 0	 
0.1028	 0.0477024	 3.52243e-21	 -22.2873	 0.0666717	 -5.05972e-22	 -22.786	 0	 
0.1029	 0.0477577	 2.71171e-21	 -22.2874	 0.0667931	 -5.49722e-22	 -22.7862	 0	 
0.103	 0.0478134	 1.90011e-21	 -22.2875	 0.0669144	 -5.93476e-22	 -22.7863	 0	 
0.1031	 0.0478694	 1.18379e-21	 -22.2876	 0.0670357	 -6.37236e-22	 -22.7865	 0	 
0.1032	 0.0479259	 6.32499e-22	 -22.2877	 0.067157	 -6.81007e-22	 -22.7867	 0	 
0.1033	 0.0479829	 1.80077e-22	 -22.2877	 0.0672783	 -7.24794e-22	 -22.7868	 0	 
0.1034	 0.0480403	 -1.49932e-22	 -22.2878	 0.0673996	 -7.68601e-22	 -22.787	 0	 
0.1035	 0.0480982	 -2.96178e-22	 -22.2878	 0.0675209	 -8.12433e-22	 -22.7871	 0	 
0.1036	 0.0481564	 -2.68075e-22	 -22.2878	 0.0676422	 -8.56293e-22	 -22.7873	 0	 
0.1037	 0.048215	 -7.58917e-23	 -22.2878	 0.0677635	 -9.00183e-22	 -22.7874	 0	 
0.1038	 0.0482739	 2.26799e-22	 -22.2878	 0.0678846	 -9.44093e-22	 -22.7876	 65602.3	 
0.1039	 0.0483334	 6.18501e-22	 -22.2878	 0.068004	 -9.87922e-22	 -22.7877	 127900	 
0.104	 0.0483939	 1.0654e-21	 -22.2877	 0.0681203	 -1.03151e-21	 -22.7877	 153349	 
0.1041	 0.0484552	 1.60617e-21	 -22.2877	 0.0682329	 -1.07469e-21	 -22.7876	 135238	 
0.1042	 0.0485172	 2.22768e-21	 -22.2877	 0.0683423	 -1.11744e-21	 -22.7874	 81663.9	 
0.1043	 0.0485794	 2.85123e-21	 -22.2876	 0.0684497	 -1.15987e-21	 -22.7872	 12058.9	 
0.1044	 0.0486411	 3.40287e-21	 -22.2875	 0.0685568	 -1.20222e-21	 -22.787	 0	 
0.1045	 0.0487022	 3.95464e-21	 -22.2874	 0.0686638	 -1.24457e-21	 -22.7868	 0	 
0.1046	 0.0487625	 4.51079e-21	 -22.2873	 0.0687709	 -1.28692e-21	 -22.7866	 0	 
0.1047	 0.0488219	 4.90544e-21	 -22.2871	 0.0688779	 -1.32929e-21	 -22.7864	 0	 
0.1048	 0.0488804	 5.2755e-21	 -22.287	 0.0689849	 -1.37166e-21	 -22.7861	 0	 
0.1049	 0.0489379	 5.6335e-21	 -22.2868	 0.069092	 -1.41403e-21	 -22.7859	 0	 
0.105	 0.0489943	 5.75407e-21	 -22.2866	 0.069199	 -1.45641e-21	 -22.7857	 0	 
0.1051	 0.0490498	 5.62781e-21	 -22.2864	 0.069306	 -1.49879e-21	 -22.7855	 0	 
0.1052	 0.0491043	 5.2502e-21	 -22.2862	 0.069413	 -1.54117e-21	 -22.7853	 0	 
0.1053	 0.0491578	 4.7184e-21	 -22.286	 0.0695201	 -1.58354e-21	 -22.7851	 0	 
0.1054	 0.0492104	 3.99359e-21	 -22.2857	 0.0696271	 -1.62591e-21	 -22.7849	 0	 
0.1055	 0.0492621	 3.03911e-21	 -22.2855	 0.0697341	 -1.66828e-21	 -22.7847	 0	 
0.1056	 0.0493131	 2.05069e-21	 -22.2852	 0.0698411	 -1.71065e-21	 -22.7845	 0	 
0.1057	 0.0493633	 1.07233e-21	 -22.2849	 0.0699481	 -1.75302e-21	 -22.7843	 0	 
0.1058	 0.0494129	 1.28755e-22	 -22.2846	 0.0700551	 -1.79539e-21	 -22.7841	 0	 
0.1059	 0.049462	 -8.31088e-22	 -22.2843	 0.0701622	 -1.83778e-21	 -22.7839	 0	 
0.106	 0.0495105	 -1.74986e-21	 -22.284	 0.070269	 -1.88018e-21	 -22.7837	 43518.7	 
0.1061	 0.0495587	 -2.54884e-21	 -22.2837	 0.0703747	 -1.92259e-21	 -22.7834	 84608	 
0.1062	 0.049607	 -3.14529e-21	 -22.2833	 0.0704782	 -1.96509e-21	 -22.7831	 102404	 
0.1063	 0.0496555	 -3.60596e-21	 -22.283	 0.0705791	 -2.00774e-21	 -22.7827	 92022.9	 
0.1064	 0.0497039	 -3.79051e-21	 -22.2826	 0.0706776	 -2.05054e-21	 -22.7823	 58178.4	 
0.1065	 0.0497519	 -3.72062e-21	 -22.2823	 0.0707747	 -2.09343e-21	 -22.7819	 13113.5	 
0.1066	 0.0497992	 -3.2103e-21	 -22.2819	 0.0708714	 -2.13632e-21	 -22.7814	 0	 
0.1067	 0.0498455	 -2.26725e-21	 -22.2815	 0.0709681	 -2.17919e-21	 -22.7809	 0	 
0.1068	 0.0498906	 -1.11055e-21	 -22.2811	 0.0710648	 -2.22204e-21	 -22.7805	 0	 
0.1069	 0.0499345	 1.40265e-22	 -22.2807	 0.0711615	 -2.26487e-21	 -22.78	 0	 
0.107	 0.049977	 1.29094e-21	 -22.2803	 0.0712582	 -2.3077e-21	 -22.7796	 0	 
0.1071	 0.050018	 2.33947e-21	 -22.2798	 0.0713549	 -2.35053e-21	 -22.7791	 0	 
0.1072	 0.0500573	 3.28973e-21	 -22.2794	 0.0714516	 -2.39335e-21	 -22.7787	 0	 
0.1073	 0.0500949	 3.96874e-21	 -22.2789	 0.0715483	 -2.43617e-21	 -22.7782	 0	 
0.1074	 0.0501307	 4.54085e-21	 -22.2785	 0.071645	 -2.479e-21	 -22.7778	 0	 
0.1075	 0.0501645	 4.95207e-21	 -22.278	 0.0717417	 -2.52182e-21	 -22.7773	 0	 
0.1076	 0.0501963	 5.16445e-21	 -22.2775	 0.0718384	 -2.56463e-21	 -22.7769	 0	 
0.1077	 0.0502262	 5.24482e-21	 -22.277	 0.071935	 -2.60745e-21	 -22.7764	 0	 
0.1078	 0.050254	 5.37919e-21	 -22.2766	 0.0720317	 -2.65026e-21	 -22.776	 0	 
0.1079	 0.0502797	 5.62153e-21	 -22.276	 0.0721284	 -2.69308e-21	 -22.7755	 0	 
0.108	 0.0503035	 5.72033e-21	 -22.2755	 0.0722251	 -2.73588e-21	 -22.7751	 0	 
0.1081	 0.0503253	 5.84273e-21	 -22.275	 0.0723216	 -2.77864e-21	 -22.7746	 28050.5	 
0.1082	 0.0503453	 6.03075e-21	 -22.2745	 0.0724173	 -2.82107e-21	 -22.7741	 51467.3	 
0.1083	 0.0503638	 6.11436e-21	 -22.274	 0.0725117	 -2.86294e-21	 -22.7736	 60424.5	 
0.1084	 0.0503808	 6.19055e-21	 -22.2734	 0.0726043	 -2.90415e-21	 -22.7731	 52504.7	 
0.1085	 0.0503962	 6.28215e-21	 -22.2729	 0.0726956	 -2.94478e-21	 -22.7725	 31014.2	 
0.1086	 0.05041	 6.45819e-21	 -22.2724	 0.0727861	 -2.98507e-21	 -22.7719	 3583.16	 
0.1087	 0.0504218	 6.67817e-21	 -22.2718	 0.0728764	 -3.0253e-21	 -22.7713	 0	 
0.1088	 0.0504317	 6.92554e-21	 -22.2713	 0.0729666	 -3.06553e-21	 -22.7707	 0	 
0.1089	 0.0504396	 6.93213e-21	 -22.2707	 0.0730569	 -3.10576e-21	 -22.7701	 0	 
0.109	 0.0504455	 7.10305e-21	 -22.2702	 0.0731472	 -3.14599e-21	 -22.7695	 0	 
0.1091	 0.0504492	 7.84908e-21	 -22.2696	 0.0732374	 -3.18622e-21	 -22.7689	 0	 
0.1092	 0.0504508	 8.72919e-21	 -22.269	 0.0733277	 -3.22645e-21	 -22.7683	 0	 
0.1093	 0.05045	 9.45013e-21	 -22.2684	 0.0734179	 -3.26668e-21	 -22.7677	 0	 
0.1094	 0.0504468	 1.0223e-20	 -22.2679	 0.0735082	 -3.30691e-21	 -22.7671	 0	 
0.1095	 0.050441	 1.11436e-20	 -22.2673	 0.0735984	 -3.34714e-21	 -22.7665	 0	 
0.1096	 0.0504326	 1.23378e-20	 -22.2667	 0.0736886	 -3.38737e-21	 -22.7659	 0	 
0.1097	 0.0504214	 1.37491e-20	 -22.2661	 0.0737788	 -3.4276e-21	 -22.7654	 0	 
0.1098	 0.0504072	 1.49852e-20	 -22.2655	 0.0738691	 -3.46783e-21	 -22.7648	 0	 
0.1099	 0.05039	 1.63373e-20	 -22.2649	 0.0739593	 -3.50806e-21	 -22.7642	 0	 
0.11	 0.0503695	 1.75586e-20	 -22.2643	 0.0740494	 -3.54828e-21	 -22.7636	 0	 
0.1101	 0.0503457	 1.88345e-20	 -22.2638	 0.0741396	 -3.5885e-21	 -22.763	 0	 
0.1102	 0.0503185	 2.00366e-20	 -22.2632	 0.0742298	 -3.62872e-21	 -22.7624	 0	 
0.1103	 0.0502876	 2.11953e-20	 -22.2626	 0.07432	 -3.66893e-21	 -22.7618	 0	 
0.1104	 0.0502532	 2.12144e-20	 -22.262	 0.0744101	 -3.70914e-21	 -22.7612	 0	 
0.1105	 0.0502151	 2.013e-20	 -22.2614	 0.0745003	 -3.74934e-21	 -22.7606	 0	 
0.1106	 0.0501732	 1.92079e-20	 -22.2608	 0.0745904	 -3.78953e-21	 -22.76	 0	 
0.1107	 0.0501275	 1.82482e-20	 -22.2602	 0.0746806	 -3.82972e-21	 -22.7594	 0	 
0.1108	 0.0500781	 1.72448e-20	 -22.2596	 0.0747707	 -3.86991e-21	 -22.7589	 0	 
0.1109	 0.0500249	 1.62947e-20	 -22.259	 0.0748608	 -3.91009e-21	 -22.7583	 0	 
0.111	 0.0499679	 1.55974e-20	 -22.2584	 0.0749509	 -3.95027e-21	 -22.7577	 0	 
0.1111	 0.0499073	 1.48359e-20	 -22.2578	 0.075041	 -3.99044e-21	 -22.7571	 0	 
0.1112	 0.049843	 1.35356e-20	 -22.2573	 0.075131	 -4.03061e-21	 -22.7565	 0	 
0.1113	 0.0497752	 1.2444e-20	 -22.2567	 0.0752211	 -4.07078e-21	 -22.7559	 0	 
0.1114	 0.0497039	 1.09e-20	 -22.2561	 0.0753111	 -4.11094e-21	 -22.7553	 0	 
0.1115	 0.0496291	 9.5389e-21	 -22.2555	 0.0754012	 -4.1511e-21	 -22.7547	 0	 
0.1116	 0.0495511	 8.14287e-21	 -22.2549	 0.0754912	 -4.19126e-21	 -22.7541	 0	 
0.1117	 0.0494697	 7.08247e-21	 -22.2544	 0.0755812	 -4.2314e-21	 -22.7536	 0	 
0.1118	 0.0493852	 6.12265e-21	 -22.2538	 0.0756712	 -4.27154e-21	 -22.753	 0	 
0.1119	 0.0492975	 5.05351e-21	 -22.2532	 0.0757612	 -4.31168e-21	 -22.7524	 0	 
0.112	 0.0492068	 3.80719e-21	 -22.2527	 0.0758511	 -4.3518e-21	 -22.7518	 0	 
0.1121	 0.049113	 2.40761e-21	 -22.2521	 0.0759411	 -4.3919e-21	 -22.7512	 0	 
0.1122	 0.0490162	 9.10122e-22	 -22.2516	 0.076031	 -4.43199e-21	 -22.7506	 0	 
0.1123	 0.0489165	 7.47687e-23	 -22.251	 0.0761209	 -4.47206e-21	 -22.7501	 0	 
0.1124	 0.0488139	 -2.50784e-22	 -22.2505	 0.0762108	 -4.51211e-21	 -22.7495	 0	 
0.1125	 0.0487083	 -3.59225e-22	 -22.25	 0.0763006	 -4.55213e-21	 -22.7489	 0	 
0.1126	 0.0485999	 -2.47128e-22	 -22.2494	 0.0763905	 -4.59212e-21	 -22.7483	 0	 
0.1127	 0.0484885	 4.34395e-22	 -22.2489	 0.0764803	 -4.63207e-21	 -22.7477	 0	 
0.1128	 0.0483744	 1.2329e-21	 -22.2484	 0.0765701	 -4.672e-21	 -22.7472	 0	 
0.1129	 0.0482573	 2.53237e-21	 -22.2479	 0.0766598	 -4.71189e-21	 -22.7466	 0	 
0.113	 0.0481375	 4.23465e-21	 -22.2474	 0.0767496	 -4.75175e-21	 -22.746	 0	 
0.1131	 0.048015	 6.38141e-21	 -22.2469	 0.0768393	 -4.79159e-21	 -22.7454	 0	 
0.1132	 0.0478897	 8.58181e-21	 -22.2464	 0.076929	 -4.83141e-21	 -22.7449	 0	 
0.1133	 0.0477619	 1.08849e-20	 -22.2459	 0.0770187	 -4.87121e-21	 -22.7443	 0	 
0.1134	 0.0476315	 1.30625e-20	 -22.2454	 0.0771083	 -4.91101e-21	 -22.7437	 0	 
0.1135	 0.0474987	 1.5086e-20	 -22.245	 0.0771979	 -4.95081e-21	 -22.7432	 0	 
0.1136	 0.0473637	 1.68801e-20	 -22.2445	 0.0772875	 -4.99063e-21	 -22.7426	 0	 
0.1137	 0.0472265	 1.84164e-20	 -22.2441	 0.077377	 -5.03047e-21	 -22.7421	 0	 
0.1138	 0.0470874	 1.9592e-20	 -22.2436	 0.0774666	 -5.07035e-21	 -22.7415	 0	 
0.1139	 0.0469465	 2.05333e-20	 -22.2432	 0.077556	 -5.11026e-21	 -22.741	 0	 
0.114	 0.0468041	 2.12112e-20	 -22.2428	 0.0776455	 -5.15022e-21	 -22.7404	 0	 
0.1141	 0.0466603	 2.15878e-20	 -22.2424	 0.0777349	 -5.19024e-21	 -22.7399	 0	 
0.1142	 0.0465154	 2.17442e-20	 -22.2419	 0.0778243	 -5.23031e-21	 -22.7393	 0	 
0.1143	 0.0463697	 2.15941e-20	 -22.2415	 0.0779137	 -5.27044e-21	 -22.7388	 0	 
0.1144	 0.0462234	 2.10546e-20	 -22.2412	 0.078003	 -5.31063e-21	 -22.7383	 0	 
0.1145	 0.0460766	 2.01746e-20	 -22.2408	 0.0780922	 -5.35088e-21	 -22.7377	 0	 
0.1146	 0.0459298	 1.90617e-20	 -22.2404	 0.0781815	 -5.39117e-21	 -22.7372	 0	 
0.1147	 0.045783	 1.76956e-20	 -22.2401	 0.0782707	 -5.43151e-21	 -22.7367	 0	 
0.1148	 0.0456365	 1.62786e-20	 -22.2397	 0.0783599	 -5.47187e-21	 -22.7362	 0	 
0.1149	 0.0454906	 1.48901e-20	 -22.2394	 0.078449	 -5.51225e-21	 -22.7357	 0	 
0.115	 0.0453454	 1.35416e-20	 -22.239	 0.0785381	 -5.55263e-21	 -22.7351	 0	 
0.1151	 0.0452011	 1.22969e-20	 -22.2387	 0.0786271	 -5.59301e-21	 -22.7346	 0	 
0.1152	 0.045058	 1.13324e-20	 -22.2384	 0.0787161	 -5.63336e-21	 -22.7341	 0	 
0.1153	 0.044916	 1.08277e-20	 -22.2381	 0.0788051	 -5.67367e-21	 -22.7336	 0	 
0.1154	 0.0447754	 1.06776e-20	 -22.2378	 0.0788932	 -5.71342e-21	 -22.7332	 0	 
0.1155	 0.0446361	 1.08023e-20	 -22.2375	 0.0789765	 -5.75013e-21	 -22.7328	 0	 
0.1156	 0.0444981	 1.09315e-20	 -22.2373	 0.0790518	 -5.78165e-21	 -22.7325	 0	 
0.1157	 0.0443615	 1.09763e-20	 -22.237	 0.0791182	 -5.80739e-21	 -22.7323	 0	 
0.1158	 0.0442266	 1.08288e-20	 -22.2367	 0.0791776	 -5.82847e-21	 -22.7322	 0	 
0.1159	 0.0440939	 1.07849e-20	 -22.2365	 0.0792336	 -5.84734e-21	 -22.7321	 0	 
0.116	 0.0439637	 1.11407e-20	 -22.2362	 0.0792893	 -5.86604e-21	 -22.7321	 0	 
0.1161	 0.0438363	 1.21663e-20	 -22.236	 0.0793451	 -5.88477e-21	 -22.732	 0	 
0.1162	 0.0437118	 1.33577e-20	 -22.2358	 0.0794008	 -5.90351e-21	 -22.732	 0	 
0.1163	 0.0435903	 1.45651e-20	 -22.2356	 0.0794564	 -5.92226e-21	 -22.7319	 0	 
0.1164	 0.0434719	 1.59285e-20	 -22.2355	 0.0795121	 -5.94101e-21	 -22.7318	 0	 
0.1165	 0.0433567	 1.72146e-20	 -22.2353	 0.0795678	 -5.95975e-21	 -22.7318	 0	 
0.1166	 0.0432448	 1.83094e-20	 -22.2351	 0.0796234	 -5.97848e-21	 -22.7317	 0	 
0.1167	 0.0431361	 1.92298e-20	 -22.235	 0.079679	 -5.9972e-21	 -22.7316	 0	 
0.1168	 0.0430307	 2.03102e-20	 -22.2349	 0.0797346	 -6.0159e-21	 -22.7315	 0	 
0.1169	 0.0429285	 2.14192e-20	 -22.2348	 0.0797902	 -6.03458e-21	 -22.7315	 0	 
0.117	 0.0428295	 2.25659e-20	 -22.2347	 0.0798458	 -6.05325e-21	 -22.7314	 0	 
0.1171	 0.0427335	 2.38141e-20	 -22.2346	 0.0799014	 -6.0719e-21	 -22.7313	 0	 
0.1172	 0.0426406	 2.52697e-20	 -22.2345	 0.0799569	 -6.09053e-21	 -22.7312	 0	 
0.1173	 0.0425506	 2.66026e-20	 -22.2345	 0.0800124	 -6.10916e-21	 -22.7312	 0	 
0.1174	 0.0424635	 2.78031e-20	 -22.2344	 0.0800679	 -6.12777e-21	 -22.7311	 0	 
0.1175	 0.0423791	 2.93477e-20	 -22.2344	 0.0801233	 -6.14639e-21	 -22.731	 0	 
0.1176	 0.0422975	 3.09182e-20	 -22.2343	 0.0801788	 -6.165e-21	 -22.7309	 0	 
0.1177	 0.0422184	 3.18904e-20	 -22.2343	 0.0802342	 -6.18363e-21	 -22.7309	 0	 
0.1178	 0.0421418	 3.24484e-20	 -22.2343	 0.0802896	 -6.20228e-21	 -22.7308	 0	 
0.1179	 0.0420678	 3.24891e-20	 -22.2343	 0.080345	 -6.22095e-21	 -22.7307	 0	 
0.118	 0.0419961	 3.20775e-20	 -22.2344	 0.0804004	 -6.23965e-21	 -22.7307	 0	 
0.1181	 0.0419268	 3.14564e-20	 -22.2344	 0.0804557	 -6.25838e-21	 -22.7306	 0	 
0.1182	 0.0418599	 3.04005e-20	 -22.2344	 0.080511	 -6.27713e-21	 -22.7305	 0	 
0.1183	 0.0417953	 2.92141e-20	 -22.2345	 0.0805663	 -6.29592e-21	 -22.7305	 0	 
0.1184	 0.0417331	 2.80534e-20	 -22.2346	 0.0806216	 -6.31473e-21	 -22.7304	 0	 
0.1185	 0.0416731	 2.7092e-20	 -22.2347	 0.0806763	 -6.33317e-21	 -22.7304	 0	 
0.1186	 0.0416152	 2.60808e-20	 -22.2347	 0.0807276	 -6.34936e-21	 -22.7304	 0	 
0.1187	 0.0415594	 2.51383e-20	 -22.2348	 0.080773	 -6.36144e-21	 -22.7305	 0	 
0.1188	 0.0415056	 2.399e-20	 -22.2349	 0.0808118	 -6.36867e-21	 -22.7306	 0	 
0.1189	 0.0414539	 2.31765e-20	 -22.2351	 0.0808452	 -6.37168e-21	 -22.7308	 0	 
0.119	 0.0414046	 2.2639e-20	 -22.2352	 0.0808757	 -6.37236e-21	 -22.7311	 0	 
0.1191	 0.0413579	 2.23098e-20	 -22.2353	 0.0809057	 -6.37268e-21	 -22.7313	 0	 
0.1192	 0.0413139	 2.19284e-20	 -22.2355	 0.0809357	 -6.37302e-21	 -22.7316	 0	 
0.1193	 0.0412725	 2.19134e-20	 -22.2356	 0.0809657	 -6.37335e-21	 -22.7318	 0	 
0.1194	 0.0412336	 2.20311e-20	 -22.2358	 0.0809956	 -6.3737e-21	 -22.7321	 0	 
0.1195	 0.0411972	 2.24509e-20	 -22.236	 0.0810256	 -6.37404e-21	 -22.7323	 0	 
0.1196	 0.0411631	 2.30857e-20	 -22.2362	 0.0810556	 -6.37439e-21	 -22.7326	 0	 
